"city","floor","listing_id","listing_title","listing_url","neighborhood","num_bathrooms","num_rooms","price_dh","price_per_m2","property_type","scraped_at","standing","state","surface_m2","transaction_type"
"oujda","1","8221335","Appartement à l'achat à Boustane. 
2 chambres agréables","https://www.mubawab.ma/fr/a/8221335/appartement-%C3%A0-l-achat-%C3%A0-boustane-2-chambres-agr%C3%A9ables","boustane","1","2","4900000","52127.66","appartement","2026-03-28T20:41:48.766Z","","etat_bon_/_habitable","94","unknown"
"oujda","1","8174394","Appartement 3 pieces boulevard mohamed v oujda","https://www.mubawab.ma/fr/a/8174394/appartement-3-pieces-boulevard-mohamed-v-oujda","centre ville","1","3","490000","7205.88","appartement","2026-03-28T20:41:51.166Z","","etat_bon_/_habitable","68","unknown"
"oujda","2","8141103","Appartement à l'achat à Lazaret. 2 chambres. Grand balcon","https://www.mubawab.ma/fr/a/8141103/appartement-%C3%A0-l-achat-%C3%A0-lazaret-2-chambres-grand-balcon","lazaret","1","2",,,"appartement","2026-03-28T20:41:53.384Z","","etat_bon_/_habitable","83","unknown"
"oujda",,"8213488","Vente appartement meublé Haut Standing Al Qods","https://www.mubawab.ma/fr/a/8213488/vente-appartement-meubl%C3%A9-haut-standing-al-qods","el qods","1","3","850000","8500","appartement","2026-03-28T20:41:55.575Z","","etat_bon_/_habitable","100","vente"
"oujda",,"8217247","شقق جديدة وفاخرة للبيع قرب أسواق السلام وتتوفر فيهم شروط الدعم","https://www.mubawab.ma/fr/a/8217247/%D8%B4%D9%82%D9%82-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%88%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%82%D8%B1%D8%A8-%D8%A3%D8%B3%D9%88%D8%A7%D9%82-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%88%D8%AA%D8%AA%D9%88%D9%81%D8%B1-%D9%81%D9%8A%D9%87%D9%85-%D8%B4%D8%B1%D9%88%D8%B7-%D8%A7%D9%84%D8%AF%D8%B9%D9%85","boustane","1","3","650000","7558.14","appartement","2026-03-28T20:41:57.982Z","","etat_bon_/_habitable","86","unknown"
"oujda",,"8216594","Vente d'un bel appartement à Andalous. 
3 chambres","https://www.mubawab.ma/fr/a/8216594/vente-d-un-bel-appartement-%C3%A0-andalous-3-chambres","andalous","2","5","530000","4608.7","appartement","2026-03-28T20:42:00.140Z","","etat_bon_/_habitable","115","vente"
"oujda","3","8215109","Bel appartement à vendre à Hay salam. 
1 Pièce. 
Prestation de conciergerie","https://www.mubawab.ma/fr/a/8215109/bel-appartement-%C3%A0-vendre-%C3%A0-hay-salam-1-pi%C3%A8ce-prestation-de-conciergerie","hay salam","1","2","300000","5357.14","appartement","2026-03-28T20:42:02.172Z","","etat_bon_/_habitable","56","vente"
"oujda",,"8211492","Appartements neifs a oujda 
route de jerada","https://www.mubawab.ma/fr/a/8211492/appartements-neifs-a-oujda-route-de-jerada","jawhara","1","4","350000","3500","appartement","2026-03-28T20:42:04.941Z","","etat_bon_/_habitable","100","unknown"
"oujda",,"8208485","Appartement en vente à Hay essanaoubar. 
2 belles chambres. 
Terrasse","https://www.mubawab.ma/fr/a/8208485/appartement-en-vente-%C3%A0-hay-essanaoubar-2-belles-chambres-terrasse","les iris","1","3","480000","7164.18","appartement","2026-03-28T20:42:05.552Z","","etat_bon_/_habitable","67","vente"
"oujda","4","8204803","À vendre: Appartement de 74 m² à Tarik Al Aounia","https://www.mubawab.ma/fr/a/8204803/%C3%A0-vendre-appartement-de-74-m%C2%B2-%C3%A0-tarik-al-aounia","centre ville","1","3","30000","405.41","appartement","2026-03-28T20:42:07.937Z","","etat_bon_/_habitable","74","vente"
"oujda",,"8204115","Villa meublée sans intermédiaire au centre ville","https://www.mubawab.ma/fr/a/8204115/villa-meubl%C3%A9e-sans-interm%C3%A9diaire-au-centre-ville","andalous","1","3",,,"appartement","2026-03-28T20:42:10.745Z","","etat_bon_/_habitable","143","unknown"
"oujda","4","8200672","Appt à vendre Mhala","https://www.mubawab.ma/fr/a/8200672/appt-%C3%A0-vendre-mhala","centre ville","1","3","604000","4646.15","appartement","2026-03-28T20:42:11.550Z","","etat_bon_/_habitable","130","vente"
"oujda","2","8200561","Vente appartement perle de oujda","https://www.mubawab.ma/fr/a/8200561/vente-appartement-perle-de-oujda","bd hassan ii","2","5","900000","10465.12","appartement","2026-03-28T20:42:13.457Z","","etat_bon_/_habitable","86","vente"
"oujda","1","8200110","Maison 5 min du centre ville – 140 m² habitables","https://www.mubawab.ma/fr/a/8200110/maison-5-min-du-centre-ville-%E2%80%93-140-m%C2%B2-habitables","centre ville","1","5","610000","4357.14","appartement","2026-03-28T20:42:15.360Z","","a_renover","140","unknown"
"oujda","1","8199145","Appartement avec aide habitation","https://www.mubawab.ma/fr/a/8199145/appartement-avec-aide-habitation","lazaret","2","5","440000","6027.4","appartement","2026-03-28T20:42:19.656Z","","etat_bon_/_habitable","73","unknown"
"oujda",,"8199147","Appartement neuf avec aide habitation","https://www.mubawab.ma/fr/a/8199147/appartement-neuf-avec-aide-habitation","lazaret","1","5","460000","4600","appartement","2026-03-28T20:42:19.762Z","","etat_bon_/_habitable","100","unknown"
"oujda","2","8185669","Appartement à l'achat à Hay zitoune. 
4 pièces confortables","https://www.mubawab.ma/fr/a/8185669/appartement-%C3%A0-l-achat-%C3%A0-hay-zitoune-4-pi%C3%A8ces-confortables","hay zitoune","2","4","580000","4142.86","appartement","2026-03-28T20:42:19.857Z","","etat_bon_/_habitable","140","unknown"
"oujda","1","8148172","Belle appartement a vendre","https://www.mubawab.ma/fr/a/8148172/belle-appartement-a-vendre","lazaret","1","3","290000","5272.73","appartement","2026-03-28T20:42:29.643Z","","etat_bon_/_habitable","55","vente"
"oujda",,"8196248","Vend appartement en Centre ville. 2 pièces","https://www.mubawab.ma/fr/a/8196248/vend-appartement-en-centre-ville-2-pi%C3%A8ces","centre ville","1","2","10000","142.86","appartement","2026-03-28T20:42:29.655Z","","etat_bon_/_habitable","70","unknown"
"oujda","1","8196628","Appartement à vendre route bouknadel","https://www.mubawab.ma/fr/a/8196628/appartement-%C3%A0-vendre-route-bouknadel","sidi yahya","2","6","370000","5285.71","appartement","2026-03-28T20:42:29.744Z","","etat_bon_/_habitable","70","vente"
"oujda","3","8180861","Appartement les Quais Verts","https://www.mubawab.ma/fr/a/8180861/appartement-les-quais-verts","centre ville","3","4","1290000","9084.51","appartement","2026-03-28T20:42:34.355Z","","etat_bon_/_habitable","142","unknown"
"oujda","3","8193086","Appartement à vendre","https://www.mubawab.ma/fr/a/8193086/appartement-%C3%A0-vendre","jawhara","1","3","280000","3684.21","appartement","2026-03-28T20:42:37.543Z","","etat_bon_/_habitable","76","vente"
"oujda","4","8193056","Appartement traversant avec balcon & terrasse","https://www.mubawab.ma/fr/a/8193056/appartement-traversant-avec-balcon-terrasse","centre ville","1","3","850000","7456.14","appartement","2026-03-28T20:42:37.685Z","","etat_bon_/_habitable","114","unknown"
"oujda","2","8172937","Bel appartement à vendre","https://www.mubawab.ma/fr/a/8172937/bel-appartement-%C3%A0-vendre","andalous","1","3","540000","5684.21","appartement","2026-03-28T20:42:42.248Z","","etat_bon_/_habitable","95","vente"
"oujda","1","8189142","Très bel appartement Excellente localisation","https://www.mubawab.ma/fr/a/8189142/tr%C3%A8s-bel-appartement-excellente-localisation","hay el qods","1","4","780000","10263.16","appartement","2026-03-28T20:42:42.662Z","","etat_bon_/_habitable","76","unknown"
"oujda","4","8021158","Vente d'un bel appartement à Lazaret. 3 grandes pièces. Avec ascenseur et terrasse","https://www.mubawab.ma/fr/a/8021158/vente-d-un-bel-appartement-%C3%A0-lazaret-3-grandes-pi%C3%A8ces-avec-ascenseur-et-terrasse","lazaret","1","3","290000","4142.86","appartement","2026-03-28T20:42:46.650Z","","etat_bon_/_habitable","70","vente"
"oujda","1","8188212","Appart meublé avec parking sous sol – Oujda","https://www.mubawab.ma/fr/a/8188212/appart-meubl%C3%A9-avec-parking-sous-sol-%E2%80%93-oujda","nahda","2","6","300000","4615.38","appartement","2026-03-28T20:42:46.743Z","","etat_bon_/_habitable","65","unknown"
"oujda","1","8141641","À vendre appartements de luxe avec ascenseur","https://www.mubawab.ma/fr/a/8141641/%C3%A0-vendre-appartements-de-luxe-avec-ascenseur","centre ville","1","5","430000","4300","appartement","2026-03-28T20:42:46.944Z","","etat_bon_/_habitable","100","vente"
"oujda",,"8110203","Vente appartements de luxe 3 résidents seulement","https://www.mubawab.ma/fr/a/8110203/vente-appartements-de-luxe-3-r%C3%A9sidents-seulement","centre ville","1","3","550000","4330.71","appartement","2026-03-28T20:42:49.651Z","","etat_bon_/_habitable","127","vente"
"oujda","2","8178702","A vendre appartement 74m","https://www.mubawab.ma/fr/a/8178702/a-vendre-appartement-74m","hay fath","1","6","300000","4054.05","appartement","2026-03-28T20:42:54.444Z","","etat_bon_/_habitable","74","vente"
"oujda","2","8177057","Appartement à vendre Oujda 
Résidence KENZI","https://www.mubawab.ma/fr/a/8177057/appartement-%C3%A0-vendre-oujda-r%C3%A9sidence-kenzi","andalous","1","3","350000","5555.56","appartement","2026-03-28T20:42:55.746Z","","etat_bon_/_habitable","63","vente"
"oujda","2","8175880","Appartement à l'achat à Sidi Yahya. 2 grandes pièces. Belle terrasse","https://www.mubawab.ma/fr/a/8175880/appartement-%C3%A0-l-achat-%C3%A0-sidi-yahya-2-grandes-pi%C3%A8ces-belle-terrasse","sidi yahya","2","2","500000","4273.5","appartement","2026-03-28T20:42:57.940Z","","etat_bon_/_habitable","117","unknown"
"casablanca",,"8273099","Appartement à vendre à Ain Diab Extension. Surface de 204 m²","https://www.mubawab.ma/fr/pa/8273099/appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-surface-de-204-m%C2%B2","ain diab extension","3","3","2800000","13725.49","appartement","2026-03-28T20:43:04.644Z","haut_standing","finalise","204","vente"
"casablanca",,"8106462","Vente d'un bel appartement à Californie Casablanca","https://www.mubawab.ma/fr/pa/8106462/vente-d-un-bel-appartement-%C3%A0-californie-casablanca","californie","2","2","1074000","21058.82","appartement","2026-03-28T20:43:04.753Z","haut_standing","en_cours_de_construction","51","vente"
"casablanca",,"8286562","Vend appartement à Aïn Sebaâ. 3 chambres. Salon typique marocain, résidence sécurisée","https://www.mubawab.ma/fr/pa/8286562/vend-appartement-%C3%A0-a%C3%AFn-seba%C3%A2-3-chambres-salon-typique-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e","ain sebaa","2","4","920000","10109.89","appartement","2026-03-28T20:43:09.144Z","haut_standing","finalise","91","unknown"
"casablanca","2","7987985","Studio premium à saisir","https://www.mubawab.ma/fr/a/7987985/studio-premium-%C3%A0-saisir","les princesses","1","2","1125000","25000","appartement","2026-03-28T20:43:18.938Z","","etat_bon_/_habitable","45","unknown"
"casablanca","2","7864197","Studio premium à saisir","https://www.mubawab.ma/fr/a/7864197/studio-premium-%C3%A0-saisir","les princesses","1",,"1150000","22549.02","appartement","2026-03-28T20:43:19.452Z","","etat_bon_/_habitable","51","unknown"
"casablanca","4","7862588","Appartement premium a saisir","https://www.mubawab.ma/fr/a/7862588/appartement-premium-a-saisir","les princesses","2","2","1640000","21866.67","appartement","2026-03-28T20:43:20.640Z","","etat_bon_/_habitable","75","unknown"
"casablanca",,"8318646","Appartement d'exception en étage élevé","https://www.mubawab.ma/fr/a/8318646/appartement-d-exception-en-%C3%A9tage-%C3%A9lev%C3%A9","casablanca finance city","3","4","5000000","31055.9","appartement","2026-03-28T20:43:20.676Z","","projet_neuf","161","unknown"
"casablanca",,"8299844","Studio neuf à vendre. 58m²","https://www.mubawab.ma/fr/pa/8299844/studio-neuf-%C3%A0-vendre-58m%C2%B2","riviera","1","2","1347000","23224.14","appartement","2026-03-28T20:43:28.351Z","haut_standing","en_cours_de_construction","58","vente"
"casablanca","3","7984892","Appartement de charme à Roche Noire","https://www.mubawab.ma/fr/a/7984892/appartement-de-charme-%C3%A0-roche-noire","roches noires","1","2","770000","10266.67","appartement","2026-03-28T20:43:29.455Z","","etat_bon_/_habitable","75","unknown"
"casablanca",,"8299921","Appartement à vendre à Sidi Moumen. 87m²","https://www.mubawab.ma/fr/pa/8299921/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen-87m%C2%B2","sidi moumen","1","4","660000","7586.21","appartement","2026-03-28T20:43:33.487Z","moyen_standing","en_cours_de_construction","87","vente"
"casablanca",,"8194555","Studio à vendre Mers Sultan d'une superficie 39m2","https://www.mubawab.ma/fr/pa/8194555/studio-%C3%A0-vendre-mers-sultan-d-une-superficie-39m2","alsace lorraine","1","2","820000","21025.64","appartement","2026-03-28T20:43:38.167Z","haut_standing","en_cours_de_construction","39","vente"
"casablanca",,"7926264","Appartement en vente à Roches Noires. 2 grandes pièces. Conciergerie à disposition, système de climatisation","https://www.mubawab.ma/fr/pa/7926264/appartement-en-vente-%C3%A0-roches-noires-2-grandes-pi%C3%A8ces-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation","roches noires","1","2","670000","18108.11","appartement","2026-03-28T20:43:40.652Z","haut_standing","finalise","37","vente"
"casablanca","2","7857207","Studio premium à saisir","https://www.mubawab.ma/fr/a/7857207/studio-premium-%C3%A0-saisir","oasis","1",,"1130000","22600","appartement","2026-03-28T20:43:44.077Z","","etat_bon_/_habitable","50","unknown"
"casablanca",,"8182962","Appartement neuf à vendre à Maârif Extension. Surface totale 87 m²","https://www.mubawab.ma/fr/pa/8182962/appartement-neuf-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-extension-surface-totale-87-m%C2%B2","maarif extension","2","3","1490000","17126.44","appartement","2026-03-28T20:43:47.378Z","haut_standing","finalise","87","vente"
"casablanca","4","8103875","Studio premium à saisir","https://www.mubawab.ma/fr/a/8103875/studio-premium-%C3%A0-saisir","les princesses","1",,"1430000","24655.17","appartement","2026-03-28T20:43:51.394Z","","etat_bon_/_habitable","58","unknown"
"casablanca","6","8139805","Studio premium à saisir","https://www.mubawab.ma/fr/a/8139805/studio-premium-%C3%A0-saisir","anfa","1",,"900000","21428.57","appartement","2026-03-28T20:43:55.666Z","","etat_bon_/_habitable","42","unknown"
"casablanca","3","8233038","Appartement premium a saisir","https://www.mubawab.ma/fr/a/8233038/appartement-premium-a-saisir","oasis","2","2","1770000","23289.47","appartement","2026-03-28T20:43:59.750Z","","etat_bon_/_habitable","76","unknown"
"casablanca","1","7858244","Studio premium avec terrasse","https://www.mubawab.ma/fr/a/7858244/studio-premium-avec-terrasse","les princesses","1",,"1200000","17142.86","appartement","2026-03-28T20:44:03.170Z","","etat_bon_/_habitable","70","unknown"
"casablanca","1","8212440","Studio premium à saisir sans vis a vis","https://www.mubawab.ma/fr/a/8212440/studio-premium-%C3%A0-saisir-sans-vis-a-vis","palmier","1",,"1220000","18769.23","appartement","2026-03-28T20:44:06.239Z","","etat_bon_/_habitable","65","unknown"
"casablanca","2","7987999","Studio premium a saisir","https://www.mubawab.ma/fr/a/7987999/studio-premium-a-saisir","oasis","1",,"1120000","22400","appartement","2026-03-28T20:44:06.658Z","","etat_bon_/_habitable","50","unknown"
"casablanca","1","8212443","Duplex premium à saisir","https://www.mubawab.ma/fr/a/8212443/duplex-premium-%C3%A0-saisir","les princesses","2",,"1380000","15681.82","appartement","2026-03-28T20:44:09.664Z","","etat_bon_/_habitable","88","unknown"
"casablanca","2","7857212","Studio premium à saisir","https://www.mubawab.ma/fr/a/7857212/studio-premium-%C3%A0-saisir","oasis","1",,"1090000","21800","appartement","2026-03-28T20:44:12.868Z","","etat_bon_/_habitable","50","unknown"
"casablanca","4","8301236","Studio premium à saisir","https://www.mubawab.ma/fr/a/8301236/studio-premium-%C3%A0-saisir","ferme bretonne (hay arraha)","1",,"1250000","24038.46","appartement","2026-03-28T20:44:13.360Z","","projet_neuf","52","unknown"
"casablanca",,"8112252","Superbe appartement à vendre à Anfa","https://www.mubawab.ma/fr/a/8112252/superbe-appartement-%C3%A0-vendre-%C3%A0-anfa","anfa","1",,"1200000","20689.66","appartement","2026-03-28T20:44:16.869Z","","projet_neuf","58","vente"
"casablanca",,"8199138","Superbe appartement à vendre à Les princesses.
Surface totale 45 m².
Cheminée et climatisation","https://www.mubawab.ma/fr/a/8199138/superbe-appartement-%C3%A0-vendre-%C3%A0-les-princesses-surface-totale-45-m%C2%B2-chemin%C3%A9e-et-climatisation","les princesses","1",,"980000","21777.78","appartement","2026-03-28T20:44:21.537Z","","etat_bon_/_habitable","45","vente"
"casablanca",,"8322065","Superbe appartement au CIL proche Parc CFC","https://www.mubawab.ma/fr/a/8322065/superbe-appartement-au-cil-proche-parc-cfc","cil (hay salam)","2","4","2500000","19230.77","appartement","2026-03-28T20:44:22.865Z","","etat_bon_/_habitable","130","unknown"
"casablanca","2","8176453","Vente d'un bel appartement au quartiers Californie","https://www.mubawab.ma/fr/a/8176453/vente-d-un-bel-appartement-au-quartiers-californie","californie","3","6","3500000","14767.93","appartement","2026-03-28T20:44:26.044Z","","etat_bon_/_habitable","237","vente"
"casablanca",,"8322810","Joli apart oulfa Charaf 2","https://www.mubawab.ma/fr/a/8322810/joli-apart-oulfa-charaf-2","oulfa","1",,"240000","6000","appartement","2026-03-28T20:44:26.349Z","","jamais_habite_/_renove","40","unknown"
"casablanca",,"8216867","Appartement à vendre à Roches Noires. 1 chambre. Parking et ascenseur","https://www.mubawab.ma/fr/pa/8216867/appartement-%C3%A0-vendre-%C3%A0-roches-noires-1-chambre-parking-et-ascenseur","roches noires","1","2","770000","15714.29","appartement","2026-03-28T20:44:26.662Z","haut_standing","finalise","49","vente"
"casablanca","4","8322788","Appartement haut standing à jnane Californie","https://www.mubawab.ma/fr/a/8322788/appartement-haut-standing-%C3%A0-jnane-californie","mandarona","2","7","1950000","17889.91","appartement","2026-03-28T20:44:33.043Z","","jamais_habite_/_renove","109","unknown"
